FECHA,BMW,Casos,Muertes,Mov Residencial,Mov trabajo,Mov estaciones
2021-01-04,0.09065818181818229,22.017857142857142,1.2838541666666667,-5.0,-96.0,63.0
2021-01-05,0.09065818181818229,21.446428571428573,1.2838541666666667,5.0,-1.0,-16.0
2021-01-06,0.09065818181818229,23.303571428571427,1.2433035714285714,-2.0,80.0,0.0
2021-01-07,0.09065818181818229,14.866071428571429,1.345610119047619,2.0,-82.0,10.0
2021-01-08,0.09065818181818229,23.017857142857142,1.3456101190476188,-1.0,102.0,-13.0
2021-01-09,0.09065818181818229,15.866071428571429,1.4479166666666667,0.0,12.0,-2.0
2021-01-10,0.09065818181818229,16.151785714285715,1.4479166666666667,-1.0,34.0,-39.0
2021-01-11,0.09065818181818229,16.723214285714285,1.4479166666666665,-1.0,-31.0,38.0
2021-01-12,0.09065818181818229,17.866071428571427,1.4479166666666667,-1.0,-23.0,-3.0
2021-01-13,0.09065818181818229,16.294642857142858,1.5907738095238098,-5.0,17.0,-2.0
2021-01-14,0.09065818181818229,20.008928571428573,1.488467261904762,0.0,-107.0,6.0
2021-01-15,0.09065818181818229,11.285714285714286,1.5907738095238098,1.0,74.0,-22.0
2021-01-16,0.09065818181818229,11.285714285714286,1.488467261904762,10.0,25.0,-16.0
2021-01-17,0.09065818181818229,11.428571428571429,1.488467261904762,-5.0,-42.0,-19.0
2021-01-18,0.09065818181818229,10.571428571428571,1.488467261904762,0.0,10.0,48.0
2021-01-19,0.09065818181818229,9.857142857142858,1.4884672619047616,4.0,-7.0,-15.0
2021-01-20,0.09065818181818229,9.142857142857142,1.3861607142857142,3.0,38.0,0.0
2021-01-21,0.09065818181818229,5.0,1.3861607142857142,2.0,-76.0,8.0
2021-01-22,0.09065818181818229,4.714285714285714,1.2838541666666667,-3.0,106.0,16.0
2021-01-23,0.09065818181818229,3.142857142857143,1.2838541666666667,5.0,-54.0,-6.0
2021-01-24,0.09065818181818229,11.866071428571429,1.2838541666666667,-18.0,14.0,-34.0
2021-01-25,0.09065818181818229,11.866071428571429,1.2838541666666667,11.0,32.0,58.0
2021-01-26,0.09065818181818229,11.4375,1.2838541666666667,22.0,-184.0,-113.0
2021-01-27,0.09065818181818229,11.580357142857142,1.2838541666666667,-26.0,238.0,123.0
2021-01-28,0.09065818181818229,11.294642857142858,1.2838541666666667,-1.0,-124.0,4.0
2021-01-29,0.09065818181818229,11.580357142857142,1.2838541666666667,-3.0,26.0,-59.0
2021-01-30,0.09065818181818229,11.294642857142858,1.2838541666666667,-16.0,36.0,67.0
2021-01-31,0.09065818181818229,2.5714285714285716,1.2838541666666667,-6.0,-58.0,-61.0
2021-02-01,0.09065818181818229,2.857142857142857,1.2838541666666667,2.0,-12.0,56.0
2021-02-02,0.09065818181818229,2.857142857142857,1.2838541666666667,-1.0,-13.0,-1.0
2021-02-03,0.09065818181818229,4.857142857142857,1.2838541666666667,3.0,2.0,-24.0
2021-02-04,0.09065818181818229,5.285714285714286,1.2838541666666667,-2.0,-94.0,32.0
2021-02-05,0.09065818181818229,5.428571428571429,1.2838541666666667,1.0,84.0,-11.0
2021-02-06,0.09065818181818229,8.285714285714286,1.2838541666666667,5.0,-7.0,5.0
2021-02-07,0.09065818181818229,9.142857142857142,1.2838541666666667,-2.0,-80.0,-45.0
2021-02-08,0.09065818181818229,8.714285714285714,1.2838541666666667,-7.0,59.0,40.0
2021-02-09,0.09065818181818229,9.285714285714286,1.2838541666666667,3.0,-8.0,-10.0
2021-02-10,0.09065818181818229,7.285714285714286,1.2838541666666667,3.0,51.0,9.0
2021-02-11,0.09065818181818229,7.714285714285714,1.2838541666666667,-5.0,-68.0,12.0
2021-02-12,0.09065818181818229,7.142857142857143,1.2838541666666667,2.0,99.0,9.0
2021-02-13,0.09065818181818229,5.0,1.2838541666666667,8.0,-78.0,-14.0
2021-02-14,0.09065818181818229,4.428571428571429,1.2838541666666667,-5.0,-61.0,-58.0
2021-02-15,0.09065818181818229,13.4375,1.2838541666666667,-2.0,84.0,50.0
2021-02-16,0.09065818181818229,12.723214285714286,1.3861607142857142,3.0,-9.0,3.0
2021-02-17,0.09065818181818229,21.732142857142858,1.3861607142857142,1.0,40.0,-4.0
2021-02-18,0.09065818181818229,20.875,1.3456101190476188,2.0,-76.0,17.0
2021-02-19,0.09065818181818229,30.026785714285715,1.345610119047619,1.0,83.0,-2.0
2021-02-20,0.09065818181818229,38.32142857142857,1.345610119047619,2.0,-4.0,-2.0
2021-02-21,0.09065818181818229,37.607142857142854,1.345610119047619,-6.0,-88.0,-75.0
2021-02-22,0.09065818181818229,37.607142857142854,1.345610119047619,2.0,77.0,65.0
2021-02-23,0.09065818181818229,46.75892857142857,1.2433035714285714,4.0,1.0,12.0
2021-02-24,0.09065818181818229,46.75892857142857,1.2433035714285714,-2.0,25.0,1.0
2021-02-25,0.09065818181818229,47.473214285714285,1.2838541666666667,-3.0,-87.0,23.0
2021-02-26,0.09065818181818229,47.473214285714285,1.2838541666666667,20.0,-37.0,-119.0
2021-02-27,0.09065818181818229,38.32142857142857,1.2838541666666667,-16.0,56.0,138.0
2021-02-28,0.09065818181818229,38.32142857142857,1.2838541666666667,0.0,-68.0,-77.0
2021-03-01,0.09065818181818229,38.32142857142857,1.2838541666666667,-11.0,111.0,50.0
2021-03-02,0.09065818181818229,38.32142857142857,1.2838541666666667,6.0,-15.0,6.0
2021-03-03,0.09065818181818229,29.741071428571427,1.2838541666666667,2.0,48.0,-31.0
2021-03-04,0.09065818181818229,29.598214285714285,1.2838541666666667,2.0,-89.0,20.0
2021-03-05,0.09065818181818229,29.598214285714285,1.2838541666666667,1.0,88.0,-23.0
2021-03-06,0.09065818181818229,29.598214285714285,1.2838541666666667,-9.0,-23.0,0.0
2021-03-07,0.09065818181818229,30.3125,1.2838541666666667,2.0,-95.0,-38.0
2021-03-08,0.09065818181818229,30.3125,1.2838541666666667,0.0,94.0,57.0
2021-03-09,0.09065818181818229,30.3125,1.2838541666666667,5.0,-32.0,-13.0
2021-03-10,0.09065818181818229,38.892857142857146,1.2838541666666667,-3.0,59.0,5.0
2021-03-11,0.09065818181818229,47.473214285714285,1.2838541666666667,-4.0,-86.0,20.0
2021-03-12,0.09065818181818229,38.75,1.2838541666666667,2.0,82.0,-7.0
2021-03-13,0.09065818181818229,39.17857142857143,1.2838541666666667,2.0,-66.0,20.0
2021-03-14,0.09065818181818229,47.61607142857143,1.2838541666666667,4.0,-59.0,-71.0
2021-03-15,0.09065818181818229,47.61607142857143,1.2838541666666667,-9.0,89.0,51.0
2021-03-16,0.09065818181818229,47.61607142857143,1.2838541666666667,3.0,1.0,-17.0
2021-03-17,0.09065818181818229,47.61607142857143,1.2838541666666667,1.0,74.0,7.0
2021-03-18,0.09065818181818229,47.61607142857143,1.2838541666666667,-1.0,-81.0,23.0
2021-03-19,0.09065818181818229,56.339285714285715,1.2838541666666667,1.0,121.0,7.0
2021-03-20,0.09065818181818229,65.0625,1.2838541666666667,8.0,-55.0,-16.0
